"","diseaseId","targetId","datatypeId","datasourceId","score","evidenceCount"
"982590","MONDO_0018772","ENSG00000182263","animal_model","impc",0.2502243,1
"982591","MONDO_0018772","ENSG00000182968","animal_model","impc",0.2929011,1
"982592","MONDO_0018772","ENSG00000184349","animal_model","impc",0.3033575,1
"982593","MONDO_0018772","ENSG00000184524","animal_model","impc",0.324635,1
"982594","MONDO_0018772","ENSG00000185070","animal_model","impc",0.3033575,1
"982595","MONDO_0018772","ENSG00000185345","animal_model","impc",0.2631732,1
"982596","MONDO_0018772","ENSG00000186051","animal_model","impc",0.3809446,2
"982597","MONDO_0018772","ENSG00000186635","animal_model","impc",0.2504675,1
"982598","MONDO_0018772","ENSG00000186790","animal_model","impc",0.2831742,1
"982599","MONDO_0018772","ENSG00000187323","animal_model","impc",0.4129184,5
"982600","MONDO_0018772","ENSG00000188037","animal_model","impc",0.3971021,3
"982601","MONDO_0018772","ENSG00000188603","animal_model","impc",0.2738728,1
"982602","MONDO_0018772","ENSG00000189056","animal_model","impc",0.4476981,9
"982603","MONDO_0018772","ENSG00000196419","animal_model","impc",0.3420219,1
"982604","MONDO_0018772","ENSG00000196576","animal_model","impc",0.4124203,2
"982605","MONDO_0018772","ENSG00000196743","animal_model","impc",0.2581274,1
"982606","MONDO_0018772","ENSG00000196876","animal_model","impc",0.4177008,3
"982607","MONDO_0018772","ENSG00000197535","animal_model","impc",0.2518049,1
"982608","MONDO_0018772","ENSG00000197746","animal_model","impc",0.2518049,1
"982609","MONDO_0018772","ENSG00000198910","animal_model","impc",0.3484963,2
"982610","MONDO_0018772","ENSG00000204103","animal_model","impc",0.3042086,1
"982611","MONDO_0018772","ENSG00000204463","animal_model","impc",0.2510754,1
"982612","MONDO_0018772","ENSG00000205213","animal_model","impc",0.2837821,1
"982613","MONDO_0018772","ENSG00000205336","animal_model","impc",0.4223751,2
"982614","MONDO_0018772","ENSG00000205476","animal_model","impc",0.2755142,1
"982615","MONDO_0018772","ENSG00000213199","animal_model","impc",0.3259117,1
"982616","MONDO_0018772","ENSG00000215474","animal_model","impc",0.4310229,2
"982617","MONDO_0018772","ENSG00000223802","animal_model","impc",0.2731433,1
"984441","MONDO_0018998","ENSG00000144191","genetic_association","gene2phenotype",0.006079308,1
"986206","MONDO_0018998","ENSG00000000971","animal_model","impc",0.4304758,3
"986207","MONDO_0018998","ENSG00000004846","animal_model","impc",0.2756966,1
"986208","MONDO_0018998","ENSG00000006042","animal_model","impc",0.7808196,4
"986209","MONDO_0018998","ENSG00000007062","animal_model","impc",0.44881,3
"986210","MONDO_0018998","ENSG00000007372","animal_model","impc",0.5211917,32
"986211","MONDO_0018998","ENSG00000007541","animal_model","impc",0.4245451,4
"986212","MONDO_0018998","ENSG00000033867","animal_model","impc",0.2666384,1
"986213","MONDO_0018998","ENSG00000048545","animal_model","impc",0.272657,1
"986214","MONDO_0018998","ENSG00000049449","animal_model","impc",0.249434,1
"986215","MONDO_0018998","ENSG00000052126","animal_model","impc",0.4191546,7
"986216","MONDO_0018998","ENSG00000054282","animal_model","impc",0.3651604,3
"986217","MONDO_0018998","ENSG00000054598","animal_model","impc",0.4784146,8
"986218","MONDO_0018998","ENSG00000057608","animal_model","impc",0.3263373,2
"986219","MONDO_0018998","ENSG00000065154","animal_model","impc",0.4390983,3
"986220","MONDO_0018998","ENSG00000065675","animal_model","impc",0.4367088,3
"986221","MONDO_0018998","ENSG00000074621","animal_model","impc",0.5630624,9
"986222","MONDO_0018998","ENSG00000075891","animal_model","impc",0.4827484,7
"986223","MONDO_0018998","ENSG00000076321","animal_model","impc",0.2602552,1
"986224","MONDO_0018998","ENSG00000077498","animal_model","impc",0.3475236,2
"986225","MONDO_0018998","ENSG00000079215","animal_model","impc",0.4757755,4
"986226","MONDO_0018998","ENSG00000080819","animal_model","impc",0.39004,3
"986227","MONDO_0018998","ENSG00000080824","animal_model","impc",0.5145831,9
"986228","MONDO_0018998","ENSG00000081148","animal_model","impc",0.3891213,2
"986229","MONDO_0018998","ENSG00000083067","animal_model","impc",0.4433368,6
"986230","MONDO_0018998","ENSG00000085998","animal_model","impc",0.2964271,1
"986231","MONDO_0018998","ENSG00000087470","animal_model","impc",0.3213522,2
"986232","MONDO_0018998","ENSG00000089220","animal_model","impc",0.3884678,1
"986233","MONDO_0018998","ENSG00000091513","animal_model","impc",0.3350611,2
"986235","MONDO_0018998","ENSG00000092820","animal_model","impc",0.6795146,2
"986236","MONDO_0018998","ENSG00000095015","animal_model","impc",0.5126649,6
"986237","MONDO_0018998","ENSG00000095397","animal_model","impc",0.261471,1
"986238","MONDO_0018998","ENSG00000096006","animal_model","impc",0.6795146,2
"986239","MONDO_0018998","ENSG00000100068","animal_model","impc",0.5748164,8
"986240","MONDO_0018998","ENSG00000100234","animal_model","impc",0.2818975,1
"986241","MONDO_0018998","ENSG00000100591","animal_model","impc",0.3479036,2
"986242","MONDO_0018998","ENSG00000101076","animal_model","impc",0.328617,2
"986243","MONDO_0018998","ENSG00000101680","animal_model","impc",0.5144733,3
"986244","MONDO_0018998","ENSG00000101850","animal_model","impc",0.3744668,3
"986245","MONDO_0018998","ENSG00000102001","animal_model","impc",0.633624,28
"986246","MONDO_0018998","ENSG00000102076","animal_model","impc",0.5598604,3
"986247","MONDO_0018998","ENSG00000102104","animal_model","impc",0.5728239,9
"986248","MONDO_0018998","ENSG00000102218","animal_model","impc",0.4444499,5
"986249","MONDO_0018998","ENSG00000102678","animal_model","impc",0.5272074,5
"986250","MONDO_0018998","ENSG00000102763","animal_model","impc",0.2772772,1
"986251","MONDO_0018998","ENSG00000102878","animal_model","impc",0.4857077,8
"986252","MONDO_0018998","ENSG00000103249","animal_model","impc",0.2823839,1
"986253","MONDO_0018998","ENSG00000104237","animal_model","impc",0.2938737,1
"986254","MONDO_0018998","ENSG00000104695","animal_model","impc",0.2868218,1
"986255","MONDO_0018998","ENSG00000105088","animal_model","impc",0.2501635,1
"986256","MONDO_0018998","ENSG00000105370","animal_model","impc",0.4611255,8
"986257","MONDO_0018998","ENSG00000105379","animal_model","impc",0.3896076,2
"986259","MONDO_0018998","ENSG00000105618","animal_model","impc",0.6522034,2
"986260","MONDO_0018998","ENSG00000105738","animal_model","impc",0.3943208,3
"986261","MONDO_0018998","ENSG00000106025","animal_model","impc",0.3241487,1
"986262","MONDO_0018998","ENSG00000106077","animal_model","impc",0.3400461,2
"986264","MONDO_0018998","ENSG00000106635","animal_model","impc",0.260316,1
"986265","MONDO_0018998","ENSG00000106772","animal_model","impc",0.3768563,1
"986266","MONDO_0018998","ENSG00000107263","animal_model","impc",0.6795146,2
"986267","MONDO_0018998","ENSG00000108465","animal_model","impc",0.2528384,1
"986268","MONDO_0018998","ENSG00000108684","animal_model","impc",0.2823839,1
"986269","MONDO_0018998","ENSG00000109103","animal_model","impc",0.4679547,3
"986270","MONDO_0018998","ENSG00000109881","animal_model","impc",0.2493732,1
"986271","MONDO_0018998","ENSG00000110435","animal_model","impc",0.444179,5
"986272","MONDO_0018998","ENSG00000111405","animal_model","impc",0.6795146,2
"986273","MONDO_0018998","ENSG00000111554","animal_model","impc",0.4990739,6
"986275","MONDO_0018998","ENSG00000112079","animal_model","impc",0.3712177,2
"986276","MONDO_0018998","ENSG00000112238","animal_model","impc",0.3360641,1
"986277","MONDO_0018998","ENSG00000112242","animal_model","impc",0.4055975,5
"986278","MONDO_0018998","ENSG00000112333","animal_model","impc",0.5344793,10
"986280","MONDO_0018998","ENSG00000113141","animal_model","impc",0.4423303,7
"986281","MONDO_0018998","ENSG00000114023","animal_model","impc",0.3442864,2
"986282","MONDO_0018998","ENSG00000114349","animal_model","impc",0.3293769,1
"986283","MONDO_0018998","ENSG00000114391","animal_model","impc",0.370218,3
"986284","MONDO_0018998","ENSG00000114923","animal_model","impc",0.5164325,8
"986285","MONDO_0018998","ENSG00000115850","animal_model","impc",0.6750464,2
"986288","MONDO_0018998","ENSG00000116761","animal_model","impc",0.2682799,1
"986289","MONDO_0018998","ENSG00000117335","animal_model","impc",0.3003786,1
"986290","MONDO_0018998","ENSG00000117360","animal_model","impc",0.3853521,2
"986291","MONDO_0018998","ENSG00000117682","animal_model","impc",0.5873219,1
"986292","MONDO_0018998","ENSG00000118217","animal_model","impc",0.3226289,1
"986293","MONDO_0018998","ENSG00000118231","animal_model","impc",0.4842679,19
"986294","MONDO_0018998","ENSG00000118298","animal_model","impc",0.3283434,1
"986295","MONDO_0018998","ENSG00000118402","animal_model","impc",0.4587948,4
"986296","MONDO_0018998","ENSG00000118939","animal_model","impc",0.4770349,3
"986297","MONDO_0018998","ENSG00000118985","animal_model","impc",0.2498596,1
"986298","MONDO_0018998","ENSG00000119487","animal_model","impc",0.2868218,1
"986299","MONDO_0018998","ENSG00000119614","animal_model","impc",0.4549805,6
"986300","MONDO_0018998","ENSG00000119685","animal_model","impc",0.3079777,1
"986301","MONDO_0018998","ENSG00000120149","animal_model","impc",0.4347926,6
"986302","MONDO_0018998","ENSG00000121634","animal_model","impc",0.3966125,6
"986303","MONDO_0018998","ENSG00000121743","animal_model","impc",0.3437849,2
"986304","MONDO_0018998","ENSG00000121940","animal_model","impc",0.3417787,1
"986305","MONDO_0018998","ENSG00000121957","animal_model","impc",0.2540543,1
"986306","MONDO_0018998","ENSG00000122136","animal_model","impc",0.3700779,2
"986307","MONDO_0018998","ENSG00000123240","animal_model","impc",0.5537923,8
"986308","MONDO_0018998","ENSG00000123297","animal_model","impc",0.6795146,2
"986309","MONDO_0018998","ENSG00000124479","animal_model","impc",0.5205635,4
"986310","MONDO_0018998","ENSG00000124587","animal_model","impc",0.4615862,7
"986311","MONDO_0018998","ENSG00000124635","animal_model","impc",0.3271276,1
"986312","MONDO_0018998","ENSG00000125378","animal_model","impc",0.4146792,5
"986313","MONDO_0018998","ENSG00000126001","animal_model","impc",0.3219602,1
"986314","MONDO_0018998","ENSG00000126456","animal_model","impc",0.4334395,2
"986315","MONDO_0018998","ENSG00000127324","animal_model","impc",0.3346051,1
"986316","MONDO_0018998","ENSG00000127928","animal_model","impc",0.2788579,1
"986317","MONDO_0018998","ENSG00000128059","animal_model","impc",0.483204,8
"986318","MONDO_0018998","ENSG00000128346","animal_model","impc",0.6795146,2
"986319","MONDO_0018998","ENSG00000128567","animal_model","impc",0.6795146,2
"986321","MONDO_0018998","ENSG00000129535","animal_model","impc",0.2965486,1
"986322","MONDO_0018998","ENSG00000130182","animal_model","impc",0.6795146,2
"986323","MONDO_0018998","ENSG00000130508","animal_model","impc",0.507037,7
"986324","MONDO_0018998","ENSG00000131389","animal_model","impc",0.4231401,3
"986325","MONDO_0018998","ENSG00000131697","animal_model","impc",0.6636933,2
"986326","MONDO_0018998","ENSG00000132259","animal_model","impc",0.3811118,1
"986328","MONDO_0018998","ENSG00000132915","animal_model","impc",0.7467388,5
"986329","MONDO_0018998","ENSG00000133256","animal_model","impc",0.946758,83
"986330","MONDO_0018998","ENSG00000133818","animal_model","impc",0.4034685,2
"986331","MONDO_0018998","ENSG00000134183","animal_model","impc",0.2981293,1
"986332","MONDO_0018998","ENSG00000134287","animal_model","impc",0.3748417,3
"986333","MONDO_0018998","ENSG00000134308","animal_model","impc",0.6795146,2
"986335","MONDO_0018998","ENSG00000134489","animal_model","impc",0.2647539,1
"986336","MONDO_0018998","ENSG00000134996","animal_model","impc",0.28439,1
"986337","MONDO_0018998","ENSG00000135049","animal_model","impc",0.2806816,1
"986338","MONDO_0018998","ENSG00000135355","animal_model","impc",0.512305,3
"986339","MONDO_0018998","ENSG00000135390","animal_model","impc",0.3939527,3
"986340","MONDO_0018998","ENSG00000135517","animal_model","impc",0.2625653,1
"986341","MONDO_0018998","ENSG00000135702","animal_model","impc",0.4362005,3
"986342","MONDO_0018998","ENSG00000136478","animal_model","impc",0.3316111,2
"986343","MONDO_0018998","ENSG00000136944","animal_model","impc",0.2617142,1
"986344","MONDO_0018998","ENSG00000137868","animal_model","impc",0.4988005,9
"986345","MONDO_0018998","ENSG00000137936","animal_model","impc",0.4394763,6
"986346","MONDO_0018998","ENSG00000137976","animal_model","impc",0.4332039,4
"986347","MONDO_0018998","ENSG00000138031","animal_model","impc",0.3768563,1
"986348","MONDO_0018998","ENSG00000138207","animal_model","impc",0.4246312,3
"986349","MONDO_0018998","ENSG00000139220","animal_model","impc",0.3594239,2
"986351","MONDO_0018998","ENSG00000140090","animal_model","impc",0.3324166,1
"986352","MONDO_0018998","ENSG00000140479","animal_model","impc",0.3638179,3
"986353","MONDO_0018998","ENSG00000141510","animal_model","impc",0.5529573,5
"986354","MONDO_0018998","ENSG00000141977","animal_model","impc",0.3700779,2
"986355","MONDO_0018998","ENSG00000142583","animal_model","impc",0.2533248,1
"986356","MONDO_0018998","ENSG00000143032","animal_model","impc",0.3553507,2
"986357","MONDO_0018998","ENSG00000143036","animal_model","impc",0.2633556,1
"986358","MONDO_0018998","ENSG00000143382","animal_model","impc",0.2508322,1
"986359","MONDO_0018998","ENSG00000144061","animal_model","impc",0.6522034,2
"986360","MONDO_0018998","ENSG00000144445","animal_model","impc",0.2702252,1
"986361","MONDO_0018998","ENSG00000144810","animal_model","impc",0.2648754,1
"986362","MONDO_0018998","ENSG00000144908","animal_model","impc",0.3755999,3
"986363","MONDO_0018998","ENSG00000145287","animal_model","impc",0.2677327,1
"986364","MONDO_0018998","ENSG00000145555","animal_model","impc",0.2549662,1
"986365","MONDO_0018998","ENSG00000145934","animal_model","impc",0.5261855,7
"986366","MONDO_0018998","ENSG00000147852","animal_model","impc",0.5671538,8
"986367","MONDO_0018998","ENSG00000147889","animal_model","impc",0.5295789,11
"986368","MONDO_0018998","ENSG00000148498","animal_model","impc",0.2912596,1
"986369","MONDO_0018998","ENSG00000148600","animal_model","impc",0.3197108,1
"986370","MONDO_0018998","ENSG00000149294","animal_model","impc",0.5009654,2
"986371","MONDO_0018998","ENSG00000149489","animal_model","impc",0.4497556,3
"986372","MONDO_0018998","ENSG00000151012","animal_model","impc",0.2689486,1
"986373","MONDO_0018998","ENSG00000151062","animal_model","impc",0.2818975,1
"986374","MONDO_0018998","ENSG00000151148","animal_model","impc",0.4675926,8
"986375","MONDO_0018998","ENSG00000151615","animal_model","impc",0.5455055,7
"986376","MONDO_0018998","ENSG00000151779","animal_model","impc",0.4724838,3
"986377","MONDO_0018998","ENSG00000152465","animal_model","impc",0.3908995,2
"986378","MONDO_0018998","ENSG00000152926","animal_model","impc",0.3276899,2
"986380","MONDO_0018998","ENSG00000153395","animal_model","impc",0.4572805,4
"986381","MONDO_0018998","ENSG00000154447","animal_model","impc",0.2493732,1
"986382","MONDO_0018998","ENSG00000154678","animal_model","impc",0.3811118,1
"986383","MONDO_0018998","ENSG00000155666","animal_model","impc",0.4718555,7
"986384","MONDO_0018998","ENSG00000156172","animal_model","impc",0.2534463,1
"986385","MONDO_0018998","ENSG00000156313","animal_model","impc",0.7882637,10
"986386","MONDO_0018998","ENSG00000156966","animal_model","impc",0.4150158,3
"986387","MONDO_0018998","ENSG00000156973","animal_model","impc",0.2697997,1
"986388","MONDO_0018998","ENSG00000157014","animal_model","impc",0.2868218,1
"986389","MONDO_0018998","ENSG00000157869","animal_model","impc",0.4583756,4
"986390","MONDO_0018998","ENSG00000157881","animal_model","impc",0.2733865,1
"986391","MONDO_0018998","ENSG00000160202","animal_model","impc",0.4678813,8
"986392","MONDO_0018998","ENSG00000160216","animal_model","impc",0.4963552,3
"986393","MONDO_0018998","ENSG00000160285","animal_model","impc",0.341262,2
"986394","MONDO_0018998","ENSG00000160396","animal_model","impc",0.4617672,7
"986395","MONDO_0018998","ENSG00000162144","animal_model","impc",0.2533248,1
"986396","MONDO_0018998","ENSG00000162236","animal_model","impc",0.5424225,4
"986397","MONDO_0018998","ENSG00000162337","animal_model","impc",0.5748164,8
"986398","MONDO_0018998","ENSG00000162745","animal_model","impc",0.4769455,9
"986399","MONDO_0018998","ENSG00000162992","animal_model","impc",0.2828094,1
"986400","MONDO_0018998","ENSG00000163254","animal_model","impc",0.418389,6
"986401","MONDO_0018998","ENSG00000163499","animal_model","impc",0.2640243,1
